SourceID,Model,OA,OAS,Index
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,0,closed,4
6a4aad253530b710d64ec9ce,Ground Truth,0,closed,4
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,1,green,2
6a4aad253530b710d64ec9ce,Ground Truth,1,green,2
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,0,closed,11
6a4aad253530b710d64ec9ce,Ground Truth,0,closed,11
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,1,green,12
6a4aad253530b710d64ec9ce,Ground Truth,1,green,12
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,0,closed,16
6a4aad253530b710d64ec9ce,Ground Truth,1,gold,16
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,0,closed,5
6a4aad253530b710d64ec9ce,Ground Truth,0,closed,5
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,0,closed,7
6a4aad253530b710d64ec9ce,Ground Truth,0,closed,7
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,1,green,24
6a4aad253530b710d64ec9ce,Ground Truth,0,closed,24
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,1,green,31
6a4aad253530b710d64ec9ce,Ground Truth,0,closed,31
6a4aad253530b710d64ec9ce,Gemini 3.1 Flash Lite,0,closed,28
6a4aad253530b710d64ec9ce,Ground Truth,1,bronze,28
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,10
6a4ac7c3675dd09855812723,Ground Truth,1,bronze,10
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,44
6a4ac7c3675dd09855812723,Ground Truth,0,closed,44
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,green,7
6a4ac7c3675dd09855812723,Ground Truth,1,bronze,7
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,25
6a4ac7c3675dd09855812723,Ground Truth,0,closed,25
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,30
6a4ac7c3675dd09855812723,Ground Truth,1,gold,30
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,18
6a4ac7c3675dd09855812723,Ground Truth,1,gold,18
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,41
6a4ac7c3675dd09855812723,Ground Truth,0,closed,41
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,3
6a4ac7c3675dd09855812723,Ground Truth,0,closed,3
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,4
6a4ac7c3675dd09855812723,Ground Truth,1,hybrid,4
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,green,6
6a4ac7c3675dd09855812723,Ground Truth,1,green,6
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,green,16
6a4ac7c3675dd09855812723,Ground Truth,0,closed,16
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,green,38
6a4ac7c3675dd09855812723,Ground Truth,1,bronze,38
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,bronze,12
6a4ac7c3675dd09855812723,Ground Truth,1,green,12
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,gold,1
6a4ac7c3675dd09855812723,Ground Truth,0,closed,1
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,gold,19
6a4ac7c3675dd09855812723,Ground Truth,1,hybrid,19
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,21
6a4ac7c3675dd09855812723,Ground Truth,1,hybrid,21
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,47
6a4ac7c3675dd09855812723,Ground Truth,1,green,47
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,green,13
6a4ac7c3675dd09855812723,Ground Truth,1,green,13
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,bronze,15
6a4ac7c3675dd09855812723,Ground Truth,0,closed,15
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,green,26
6a4ac7c3675dd09855812723,Ground Truth,1,hybrid,26
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,11
6a4ac7c3675dd09855812723,Ground Truth,0,closed,11
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,bronze,31
6a4ac7c3675dd09855812723,Ground Truth,1,green,31
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,bronze,49
6a4ac7c3675dd09855812723,Ground Truth,0,closed,49
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,8
6a4ac7c3675dd09855812723,Ground Truth,1,green,8
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,34
6a4ac7c3675dd09855812723,Ground Truth,0,closed,34
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,1,green,37
6a4ac7c3675dd09855812723,Ground Truth,0,closed,37
6a4ac7c3675dd09855812723,Gemini 3.1 Flash Lite,0,closed,42
6a4ac7c3675dd09855812723,Ground Truth,1,bronze,42
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,7
6a4ac835675dd09855812772,Ground Truth,0,closed,7
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,52
6a4ac835675dd09855812772,Ground Truth,0,closed,52
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,10
6a4ac835675dd09855812772,Ground Truth,1,green,10
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,9
6a4ac835675dd09855812772,Ground Truth,0,closed,9
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,74
6a4ac835675dd09855812772,Ground Truth,0,closed,74
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,1,green,84
6a4ac835675dd09855812772,Ground Truth,0,closed,84
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,1,green,55
6a4ac835675dd09855812772,Ground Truth,0,closed,55
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,82
6a4ac835675dd09855812772,Ground Truth,0,closed,82
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,62
6a4ac835675dd09855812772,Ground Truth,0,closed,62
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,80
6a4ac835675dd09855812772,Ground Truth,0,closed,80
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,41
6a4ac835675dd09855812772,Ground Truth,1,green,41
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,14
6a4ac835675dd09855812772,Ground Truth,0,closed,14
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,81
6a4ac835675dd09855812772,Ground Truth,0,closed,81
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,28
6a4ac835675dd09855812772,Ground Truth,0,closed,28
6a4ac835675dd09855812772,Gemini 3.1 Flash Lite,0,closed,16
6a4ac835675dd09855812772,Ground Truth,0,closed,16
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,hybrid,90
6a4aca12675dd098558128d4,Ground Truth,0,closed,90
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,20
6a4aca12675dd098558128d4,Ground Truth,0,closed,20
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,54
6a4aca12675dd098558128d4,Ground Truth,0,closed,54
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,bronze,69
6a4aca12675dd098558128d4,Ground Truth,0,closed,69
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,gold,22
6a4aca12675dd098558128d4,Ground Truth,0,closed,22
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,bronze,44
6a4aca12675dd098558128d4,Ground Truth,0,closed,44
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,green,91
6a4aca12675dd098558128d4,Ground Truth,1,hybrid,91
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,bronze,87
6a4aca12675dd098558128d4,Ground Truth,0,closed,87
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,79
6a4aca12675dd098558128d4,Ground Truth,0,closed,79
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,bronze,82
6a4aca12675dd098558128d4,Ground Truth,1,gold,82
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,green,78
6a4aca12675dd098558128d4,Ground Truth,0,closed,78
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,75
6a4aca12675dd098558128d4,Ground Truth,0,closed,75
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,88
6a4aca12675dd098558128d4,Ground Truth,0,closed,88
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,green,94
6a4aca12675dd098558128d4,Ground Truth,0,closed,94
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,3
6a4aca12675dd098558128d4,Ground Truth,0,closed,3
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,37
6a4aca12675dd098558128d4,Ground Truth,0,closed,37
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,10
6a4aca12675dd098558128d4,Ground Truth,0,closed,10
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,1,green,97
6a4aca12675dd098558128d4,Ground Truth,1,green,97
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,93
6a4aca12675dd098558128d4,Ground Truth,0,closed,93
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,72
6a4aca12675dd098558128d4,Ground Truth,1,gold,72
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,24
6a4aca12675dd098558128d4,Ground Truth,0,closed,24
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,81
6a4aca12675dd098558128d4,Ground Truth,0,closed,81
6a4aca12675dd098558128d4,Gemini 3.1 Flash Lite,0,closed,77
6a4aca12675dd098558128d4,Ground Truth,1,green,77
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,0,closed,55
6a4acdb3675dd09855812ac7,Ground Truth,1,green,55
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,green,39
6a4acdb3675dd09855812ac7,Ground Truth,1,green,39
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,bronze,43
6a4acdb3675dd09855812ac7,Ground Truth,1,gold,43
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,gold,35
6a4acdb3675dd09855812ac7,Ground Truth,0,closed,35
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,0,closed,36
6a4acdb3675dd09855812ac7,Ground Truth,1,green,36
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,green,37
6a4acdb3675dd09855812ac7,Ground Truth,0,closed,37
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,0,closed,5
6a4acdb3675dd09855812ac7,Ground Truth,1,gold,5
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,green,8
6a4acdb3675dd09855812ac7,Ground Truth,1,gold,8
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,bronze,46
6a4acdb3675dd09855812ac7,Ground Truth,1,gold,46
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,green,17
6a4acdb3675dd09855812ac7,Ground Truth,1,green,17
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,0,closed,48
6a4acdb3675dd09855812ac7,Ground Truth,1,green,48
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,green,11
6a4acdb3675dd09855812ac7,Ground Truth,1,green,11
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,0,closed,9
6a4acdb3675dd09855812ac7,Ground Truth,1,hybrid,9
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,0,closed,52
6a4acdb3675dd09855812ac7,Ground Truth,0,closed,52
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,green,71
6a4acdb3675dd09855812ac7,Ground Truth,1,green,71
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,1,green,34
6a4acdb3675dd09855812ac7,Ground Truth,1,hybrid,34
6a4acdb3675dd09855812ac7,Gemini 3.1 Flash Lite,0,closed,58
6a4acdb3675dd09855812ac7,Ground Truth,1,gold,58
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,1,green,31
6a4ad4956d9923824bc5af2b,Ground Truth,1,green,31
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,51
6a4ad4956d9923824bc5af2b,Ground Truth,1,bronze,51
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,45
6a4ad4956d9923824bc5af2b,Ground Truth,0,closed,45
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,1,green,11
6a4ad4956d9923824bc5af2b,Ground Truth,1,green,11
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,17
6a4ad4956d9923824bc5af2b,Ground Truth,1,green,17
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,33
6a4ad4956d9923824bc5af2b,Ground Truth,1,green,33
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,40
6a4ad4956d9923824bc5af2b,Ground Truth,0,closed,40
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,1,green,80
6a4ad4956d9923824bc5af2b,Ground Truth,0,closed,80
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,77
6a4ad4956d9923824bc5af2b,Ground Truth,0,closed,77
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,76
6a4ad4956d9923824bc5af2b,Ground Truth,0,closed,76
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,21
6a4ad4956d9923824bc5af2b,Ground Truth,0,closed,21
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,9
6a4ad4956d9923824bc5af2b,Ground Truth,1,green,9
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,14
6a4ad4956d9923824bc5af2b,Ground Truth,1,bronze,14
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,38
6a4ad4956d9923824bc5af2b,Ground Truth,1,hybrid,38
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,1,bronze,79
6a4ad4956d9923824bc5af2b,Ground Truth,1,gold,79
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,1,gold,66
6a4ad4956d9923824bc5af2b,Ground Truth,1,green,66
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,43
6a4ad4956d9923824bc5af2b,Ground Truth,1,green,43
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,59
6a4ad4956d9923824bc5af2b,Ground Truth,1,gold,59
6a4ad4956d9923824bc5af2b,Gemini 3.1 Flash Lite,0,closed,15
6a4ad4956d9923824bc5af2b,Ground Truth,0,closed,15
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,4
6a4ad6596d9923824bc5b0bd,Ground Truth,1,green,4
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,53
6a4ad6596d9923824bc5b0bd,Ground Truth,1,gold,53
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,31
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,31
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,1,bronze,42
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,42
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,1,hybrid,54
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,54
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,1,gold,24
6a4ad6596d9923824bc5b0bd,Ground Truth,1,hybrid,24
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,15
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,15
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,33
6a4ad6596d9923824bc5b0bd,Ground Truth,1,gold,33
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,1,gold,36
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,36
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,1,gold,50
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,50
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,1,green,48
6a4ad6596d9923824bc5b0bd,Ground Truth,1,gold,48
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,27
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,27
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,65
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,65
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,8
6a4ad6596d9923824bc5b0bd,Ground Truth,1,green,8
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,13
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,13
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,1
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,1
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,44
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,44
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,47
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,47
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,1,bronze,11
6a4ad6596d9923824bc5b0bd,Ground Truth,0,closed,11
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,25
6a4ad6596d9923824bc5b0bd,Ground Truth,1,bronze,25
6a4ad6596d9923824bc5b0bd,Gemini 3.1 Flash Lite,0,closed,6
6a4ad6596d9923824bc5b0bd,Ground Truth,1,green,6
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,1,bronze,32
6a4ad97c6d9923824bc5b2e7,Ground Truth,1,hybrid,32
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,5
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,5
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,49
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,49
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,36
6a4ad97c6d9923824bc5b2e7,Ground Truth,1,hybrid,36
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,48
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,48
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,1,gold,42
6a4ad97c6d9923824bc5b2e7,Ground Truth,1,bronze,42
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,30
6a4ad97c6d9923824bc5b2e7,Ground Truth,1,green,30
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,27
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,27
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,40
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,40
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,44
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,44
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,9
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,9
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,1,hybrid,20
6a4ad97c6d9923824bc5b2e7,Ground Truth,1,gold,20
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,1,gold,4
6a4ad97c6d9923824bc5b2e7,Ground Truth,1,gold,4
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,31
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,31
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,10
6a4ad97c6d9923824bc5b2e7,Ground Truth,1,gold,10
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,3
6a4ad97c6d9923824bc5b2e7,Ground Truth,1,bronze,3
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,1,gold,8
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,8
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,0,closed,43
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,43
6a4ad97c6d9923824bc5b2e7,Gemini 3.1 Flash Lite,1,gold,26
6a4ad97c6d9923824bc5b2e7,Ground Truth,0,closed,26
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,53
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,53
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,20
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,20
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,13
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,13
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,29
6a4ad9e16d9923824bc5b32a,Ground Truth,1,gold,29
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,10
6a4ad9e16d9923824bc5b32a,Ground Truth,1,gold,10
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,30
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,30
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,22
6a4ad9e16d9923824bc5b32a,Ground Truth,1,green,22
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,32
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,32
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,1,green,40
6a4ad9e16d9923824bc5b32a,Ground Truth,1,green,40
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,1,green,3
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,3
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,61
6a4ad9e16d9923824bc5b32a,Ground Truth,1,green,61
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,1,green,12
6a4ad9e16d9923824bc5b32a,Ground Truth,1,green,12
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,1,bronze,31
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,31
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,48
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,48
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,1,green,37
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,37
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,66
6a4ad9e16d9923824bc5b32a,Ground Truth,1,gold,66
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,16
6a4ad9e16d9923824bc5b32a,Ground Truth,1,green,16
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,5
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,5
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,6
6a4ad9e16d9923824bc5b32a,Ground Truth,1,bronze,6
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,41
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,41
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,11
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,11
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,7
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,7
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,68
6a4ad9e16d9923824bc5b32a,Ground Truth,1,gold,68
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,1
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,1
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,50
6a4ad9e16d9923824bc5b32a,Ground Truth,1,green,50
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,64
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,64
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,42
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,42
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,21
6a4ad9e16d9923824bc5b32a,Ground Truth,1,gold,21
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,4
6a4ad9e16d9923824bc5b32a,Ground Truth,1,green,4
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,2
6a4ad9e16d9923824bc5b32a,Ground Truth,0,closed,2
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,0,closed,24
6a4ad9e16d9923824bc5b32a,Ground Truth,1,green,24
6a4ad9e16d9923824bc5b32a,Gemini 3.1 Flash Lite,1,green,35
6a4ad9e16d9923824bc5b32a,Ground Truth,1,green,35
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,0,closed,19
6a4bff02d8ce85a6acd86fbc,Ground Truth,1,bronze,19
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,1,gold,22
6a4bff02d8ce85a6acd86fbc,Ground Truth,0,closed,22
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,1,green,40
6a4bff02d8ce85a6acd86fbc,Ground Truth,0,closed,40
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,0,closed,3
6a4bff02d8ce85a6acd86fbc,Ground Truth,0,closed,3
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,0,closed,5
6a4bff02d8ce85a6acd86fbc,Ground Truth,0,closed,5
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,0,closed,21
6a4bff02d8ce85a6acd86fbc,Ground Truth,0,closed,21
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,0,closed,29
6a4bff02d8ce85a6acd86fbc,Ground Truth,0,closed,29
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,0,closed,14
6a4bff02d8ce85a6acd86fbc,Ground Truth,1,bronze,14
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,0,closed,8
6a4bff02d8ce85a6acd86fbc,Ground Truth,0,closed,8
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,1,gold,26
6a4bff02d8ce85a6acd86fbc,Ground Truth,1,green,26
6a4bff02d8ce85a6acd86fbc,Gemini 3.1 Flash Lite,0,closed,11
6a4bff02d8ce85a6acd86fbc,Ground Truth,0,closed,11
